"Name","SI","Handles","VM","WS","PM","NPM","Path","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"svchost","0","122","2203390767104","5976064","3043328","10464",,,,,,,,,"Process",,,"8",,,,,"1048",".",,,,"10464","10464","3043328","3043328","48008","48008","3088384","3088384","7659520","7659520","2203394441216","76218368",,,"3043328","3043328","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","122","2203390767104","72544256","False",,,,"5976064","5976064",,,,,,"0","","True",,
"svchost","0","189","2203692998656","8900608","8200192","18424",,,,,,,,,"Process",,,"8",,,,,"1068",".",,,,"18424","18424","8200192","8200192","95096","95096","8359936","8359936","11952128","11952128","2203696144384","377921536",,,"8200192","8200192","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","189","2203692998656","374775808","False",,,,"8900608","8900608",,,,,,"0","","True",,
"svchost","0","55","2203372601344","3186688","880640","4616",,,,,,,,,"Process",,,"8",,,,,"1204",".",,,,"4616","4616","880640","880640","29832","29832","1032192","1032192","3600384","3600384","2203374174208","55951360",,,"880640","880640","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","55","2203372601344","54378496","False",,,,"3186688","3186688",,,,,,"0","","True",,
"svchost","0","1408","2203502039040","37171200","24117248","27912",,,,,,,,,"Process",,,"8",,,,,"1236",".",,,,"27912","27912","24117248","24117248","1181656","1181656","26107904","26107904","43143168","43143168","2203523084288","204861440",,,"24117248","24117248","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","1408","2203502039040","183816192","False",,,,"37171200","37171200",,,,,,"0","","True",,
"svchost","0","1851","2203446472704","21659648","24813568","23776",,,,,,,,,"Process",,,"8",,,,,"1456",".",,,,"23776","23776","24813568","24813568","259496","259496","25034752","25034752","25505792","25505792","2203646902272","328679424",,,"24813568","24813568","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","1851","2203446472704","128249856","False",,,,"21659648","21659648",,,,,,"0","","True",,
"svchost","0","200","2203418923008","9986048","3829760","15360",,,,,,,,,"Process",,,"8",,,,,"1468",".",,,,"15360","15360","3829760","3829760","98400","98400","4706304","4706304","12476416","12476416","2203423641600","105418752",,,"3829760","3829760","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","200","2203418923008","100700160","False",,,,"9986048","9986048",,,,,,"0","","True",,
"svchost","0","428","2203402600448","9375744","3727360","13936",,,,,,,,,"Process",,,"8",,,,,"1504",".",,,,"13936","13936","3727360","3727360","127984","127984","24510464","24510464","11644928","11644928","2203427241984","109019136",,,"3727360","3727360","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","428","2203402600448","84377600","False",,,,"9375744","9375744",,,,,,"0","","True",,
"svchost","0","380","2203393925120","7340032","2498560","10048",,,,,,,,,"Process",,,"8",,,,,"1648",".",,,,"10048","10048","2498560","2498560","85920","85920","2899968","2899968","9342976","9342976","2203403362304","85139456",,,"2498560","2498560","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","380","2203393925120","75702272","False",,,,"7340032","7340032",,,,,,"0","","True",,
"svchost","0","607","2203447865344","9928704","5799936","20712",,,,,,,,,"Process",,,"8",,,,,"1808",".",,,,"20712","20712","5799936","5799936","155576","155576","6221824","6221824","15560704","15560704","2203470770176","152547328",,,"5799936","5799936","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","607","2203447865344","129642496","False",,,,"9928704","9928704",,,,,,"0","","True",,
"svchost","0","180","2203400835072","6373376","2220032","10936",,,,,,,,,"Process",,,"8",,,,,"1816",".",,,,"10936","10936","2220032","2220032","86696","86696","2678784","2678784","9080832","9080832","2203404578816","86355968",,,"2220032","2220032","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","180","2203400835072","82612224","False",,,,"6373376","6373376",,,,,,"0","","True",,
"svchost","0","99","2203385044992","4558848","1269760","9240",,,,,,,,,"Process",,,"8",,,,,"1856",".",,,,"9240","9240","1269760","1269760","57248","57248","1323008","1323008","5595136","5595136","2203386093568","67870720",,,"1269760","1269760","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","99","2203385044992","66822144","False",,,,"4558848","4558848",,,,,,"0","","True",,
"svchost","0","249","2203401306112","8753152","2551808","13056",,,,,,,,,"Process",,,"8",,,,,"1948",".",,,,"13056","13056","2551808","2551808","101208","101208","2932736","2932736","10887168","10887168","2203407073280","88850432",,,"2551808","2551808","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","249","2203401306112","83083264","False",,,,"8753152","8753152",,,,,,"0","","True",,
"svchost","0","181","2203395760128","5275648","1867776","7200",,,,,,,,,"Process",,,"8",,,,,"1956",".",,,,"7200","7200","1867776","1867776","59664","59664","1867776","1867776","6291456","6291456","2203397332992","79110144",,,"1867776","1867776","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","181","2203395760128","77537280","False",,,,"5275648","5275648",,,,,,"0","","True",,
"svchost","0","153","2203401932800","11157504","2457600","9512",,,,,,,,,"Process",,,"8",,,,,"2044",".",,,,"9512","9512","2457600","2457600","149960","149960","2912256","2912256","12374016","12374016","2203405078528","86855680",,,"2457600","2457600","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","153","2203401932800","83709952","False",,,,"11157504","11157504",,,,,,"0","","True",,
"svchost","0","140","2203397787648","5419008","1724416","12568",,,,,,,,,"Process",,,"8",,,,,"2068",".",,,,"12568","12568","1724416","1724416","74056","74056","1847296","1847296","6721536","6721536","2203399360512","81137664",,,"1724416","1724416","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","140","2203397787648","79564800","False",,,,"5419008","5419008",,,,,,"0","","True",,
"svchost","0","454","2203453652992","13438976","10362880","18640",,,,,,,,,"Process",,,"8",,,,,"2080",".",,,,"18640","18640","10362880","10362880","113280","113280","26447872","26447872","44478464","44478464","2203719860224","401637376",,,"10362880","10362880","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","454","2203453652992","135430144","False",,,,"13438976","13438976",,,,,,"0","","True",,
"svchost","0","447","2203397013504","6402048","3141632","9432",,,,,,,,,"Process",,,"8",,,,,"2100",".",,,,"9432","9432","3141632","3141632","103808","103808","3526656","3526656","9531392","9531392","2203402792960","84570112",,,"3141632","3141632","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","447","2203397013504","78790656","False",,,,"6402048","6402048",,,,,,"0","","True",,
"svchost","0","258","2203521392640","11132928","74022912","19848",,,,,,,,,"Process",,,"8",,,,,"2152",".",,,,"19848","19848","74022912","74022912","161608","161608","74301440","74301440","49152000","49152000","2203525586944","207364096",,,"74022912","74022912","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","258","2203521392640","203169792","False",,,,"11132928","11132928",,,,,,"0","","True",,
"svchost","0","194","2203399110656","5791744","1736704","9168",,,,,,,,,"Process",,,"8",,,,,"2160",".",,,,"9168","9168","1736704","1736704","82032","82032","1843200","1843200","7118848","7118848","2203400683520","82460672",,,"1736704","1736704","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","194","2203399110656","80887808","False",,,,"5791744","5791744",,,,,,"0","","True",,
"svchost","0","625","2203443531776","16179200","26927104","16256",,,,,,,,,"Process",,,"8",,,,,"2208",".",,,,"16256","16256","26927104","26927104","92920","92920","29409280","29409280","27549696","27549696","2203565600768","247377920",,,"26927104","26927104","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","625","2203443531776","125308928","False",,,,"16179200","16179200",,,,,,"0","","True",,
"svchost","0","178","2203394338816","6238208","1978368","9376",,,,,,,,,"Process",,,"8",,,,,"2232",".",,,,"9376","9376","1978368","1978368","73704","73704","2121728","2121728","8441856","8441856","2203400409088","82186240",,,"1978368","1978368","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","178","2203394338816","76115968","False",,,,"6238208","6238208",,,,,,"0","","True",,
"svchost","0","226","2203400699904","7958528","2301952","14384",,,,,,,,,"Process",,,"8",,,,,"2324",".",,,,"14384","14384","2301952","2301952","88496","88496","2723840","2723840","9482240","9482240","2203405447168","87224320",,,"2301952","2301952","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","226","2203400699904","82477056","False",,,,"7958528","7958528",,,,,,"0","","True",,
"svchost","0","208","2203730526208","16945152","13484032","30592",,,,,,,,,"Process",,,"8",,,,,"2336",".",,,,"30592","30592","13484032","13484032","95584","95584","315801600","315801600","323731456","323731456","2203739873280","421650432",,,"13484032","13484032","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","208","2203730526208","412303360","False",,,,"16945152","16945152",,,,,,"0","","True",,
"svchost","0","804","2203400818688","9392128","3104768","10872",,,,,,,,,"Process",,,"8",,,,,"2396",".",,,,"10872","10872","3104768","3104768","95816","95816","3682304","3682304","10637312","10637312","2203409747968","91525120",,,"3104768","3104768","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","804","2203400818688","82595840","False",,,,"9392128","9392128",,,,,,"0","","True",,
"svchost","0","189","2203395469312","6746112","7639040","37744",,,,,,,,,"Process",,,"8",,,,,"2592",".",,,,"37744","37744","7639040","7639040","57528","57528","8228864","8228864","11558912","11558912","2203400187904","81965056",,,"7639040","7639040","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","189","2203395469312","77246464","False",,,,"6746112","6746112",,,,,,"0","","True",,
"svchost","0","180","2203399540736","5980160","1847296","9536",,,,,,,,,"Process",,,"8",,,,,"2604",".",,,,"9536","9536","1847296","1847296","84072","84072","1998848","1998848","7987200","7987200","2203402162176","83939328",,,"1847296","1847296","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","180","2203399540736","81317888","False",,,,"5980160","5980160",,,,,,"0","","True",,
"svchost","0","125","2203388866560","5693440","1544192","8288",,,,,,,,,"Process",,,"8",,,,,"2704",".",,,,"8288","8288","1544192","1544192","64664","64664","1769472","1769472","7680000","7680000","2203393060864","74838016",,,"1544192","1544192","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","125","2203388866560","70643712","False",,,,"5693440","5693440",,,,,,"0","","True",,
"svchost","0","241","2203396395008","6909952","3198976","11032",,,,,,,,,"Process",,,"8",,,,,"2732",".",,,,"11032","11032","3198976","3198976","79624","79624","3874816","3874816","8085504","8085504","2203400589312","82366464",,,"3198976","3198976","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","241","2203396395008","78172160","False",,,,"6909952","6909952",,,,,,"0","","True",,
"svchost","0","410","2203438411776","15745024","5812224","18832",,,,,,,,,"Process",,,"8",,,,,"2856",".",,,,"18832","18832","5812224","5812224","139864","139864","7290880","7290880","25194496","25194496","2203473264640","155041792",,,"5812224","5812224","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","410","2203438411776","120188928","False",,,,"15745024","15745024",,,,,,"0","","True",,
"svchost","0","201","2203406589952","11112448","3219456","12824",,,,,,,,,"Process",,,"8",,,,,"2984",".",,,,"12824","12824","3219456","3219456","105584","105584","3813376","3813376","11923456","11923456","2203414994944","96772096",,,"3219456","3219456","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","201","2203406589952","88367104","False",,,,"11112448","11112448",,,,,,"0","","True",,
"svchost","0","229","2207725903872","13049856","3072000","12432",,,,,,,,,"Process",,,"8",,,,,"3000",".",,,,"12432","12432","3072000","3072000","107448","107448","19542016","19542016","29872128","29872128","2207738843136","125652992",,,"3072000","3072000","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","229","2207725903872","112713728","False",,,,"13049856","13049856",,,,,,"0","","True",,
"svchost","0","320","2203389988864","5001216","1355776","7336",,,,,,,,,"Process",,,"8",,,,,"3008",".",,,,"7336","7336","1355776","1355776","73528","73528","1601536","1601536","5976064","5976064","2203393662976","75440128",,,"1355776","1355776","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","320","2203389988864","71766016","False",,,,"5001216","5001216",,,,,,"0","","True",,
"svchost","0","224","2203400171520","7094272","2306048","10384",,,,,,,,,"Process",,,"8",,,,,"3116",".",,,,"10384","10384","2306048","2306048","95520","95520","2633728","2633728","9031680","9031680","2203404926976","86704128",,,"2306048","2306048","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","224","2203400171520","81948672","False",,,,"7094272","7094272",,,,,,"0","","True",,
"svchost","0","183","2203447160832","9363456","2269184","11128",,,,,,,,,"Process",,,"8",,,,,"3124",".",,,,"11128","11128","2269184","2269184","134408","134408","8724480","8724480","24272896","24272896","2203668353024","350130176",,,"2269184","2269184","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","183","2203447160832","128937984","False",,,,"9363456","9363456",,,,,,"0","","True",,
"svchost","0","511","2203468603392","19075072","5791744","16704",,,,,,,,,"Process",,,"8",,,,,"3208",".",,,,"16704","16704","5791744","5791744","141504","141504","98824192","98824192","112525312","112525312","2203542786048","224563200",,,"5791744","5791744","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","511","2203468603392","150380544","False",,,,"19075072","19075072",,,,,,"0","","True",,
"svchost","0","401","2203421310976","10371072","4964352","16184",,,,,,,,,"Process",,,"8",,,,,"3236",".",,,,"16184","16184","4964352","4964352","105176","105176","8314880","8314880","12345344","12345344","2203436965888","118743040",,,"4964352","4964352","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","401","2203421310976","103088128","False",,,,"10371072","10371072",,,,,,"0","","True",,
"svchost","0","183","2203399532544","6393856","2121728","10952",,,,,,,,,"Process",,,"8",,,,,"3304",".",,,,"10952","10952","2121728","2121728","84024","84024","2375680","2375680","8757248","8757248","2203402678272","84455424",,,"2121728","2121728","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","183","2203399532544","81309696","False",,,,"6393856","6393856",,,,,,"0","","True",,
"svchost","0","439","2203400581120","8761344","3575808","12680",,,,,,,,,"Process",,,"8",,,,,"3448",".",,,,"12680","12680","3575808","3575808","95952","95952","4616192","4616192","10018816","10018816","2203413704704","95481856",,,"3575808","3575808","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","439","2203400581120","82358272","False",,,,"8761344","8761344",,,,,,"0","","True",,
"svchost","0","228","2203402620928","7180288","2371584","14576",,,,,,,,,"Process",,,"8",,,,,"3488",".",,,,"14576","14576","2371584","2371584","92592","92592","2605056","2605056","9433088","9433088","2203406573568","88350720",,,"2371584","2371584","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","228","2203402620928","84398080","False",,,,"7180288","7180288",,,,,,"0","","True",,
"svchost","0","150","2203394904064","6795264","1908736","10208",,,,,,,,,"Process",,,"8",,,,,"3528",".",,,,"10208","10208","1908736","1908736","79528","79528","2191360","2191360","8630272","8630272","2203399622656","81399808",,,"1908736","1908736","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","150","2203394904064","76681216","False",,,,"6795264","6795264",,,,,,"0","","True",,
"svchost","0","196","2203395514368","6729728","2224128","9952",,,,,,,,,"Process",,,"8",,,,,"3696",".",,,,"9952","9952","2224128","2224128","76416","76416","3751936","3751936","8101888","8101888","2203399184384","80961536",,,"2224128","2224128","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","196","2203395514368","77291520","False",,,,"6729728","6729728",,,,,,"0","","True",,
